7  0.183546  1  0.0100383  3  0.0452588   -80.4581  4.04216e-14   |   0.996147  -6.21316e-16   5.89285e-07  0
7  0.183546  1  0.0100383  4  0.071896   -80.4581  7.14555e-15   |   0.996147  -5.25194e-17   7.3253e-07  0
7  0.183546  1  0.0100383  5  0.104114   -80.4581  1.18873e-14   |   0.996147  -1.91181e-16   8.66227e-07  0
7  0.183546  1  0.0100383  6  0.141493   -80.4581  -7.01631e-15   |   0.996147  1.277e-16   9.88631e-07  0
7  0.183546  1  0.0100383  7  0.183546   -80.4581  1.07477e-14   |   0.996147  -1.60254e-16   1.09815e-06  0
7  0.183546  1  0.0100383  8  0.229724   -80.4581  3.06911e-15   |   0.996147  5.88685e-17   1.19335e-06  0
7  0.183546  1  0.0100383  9  0.279426   -80.4581  2.47766e-15   |   0.996147  -5.92198e-17   1.27299e-06  0
7  0.183546  1  0.0100383  10  0.332003   -80.4581  3.31079e-16   |   0.996147  2.9701e-18   1.33604e-06  0
7  0.183546  1  0.0100383  11  0.38677   -80.4581  6.83545e-15   |   0.996147  -7.73509e-17   1.38167e-06  0
7  0.183546  1  0.0100383  12  0.443014   -80.4581  -1.5539e-14   |   0.996147  2.54193e-16   1.40929e-06  0
7  0.183546  1  0.0100383  13  0.5   -80.4581  6.75311e-16   |   0.996147  -1.78372e-16   1.41854e-06  0
7  0.183546  1  0.0100383  14  0.556986   -80.4581  1.19202e-14   |   0.996147  -2.47842e-16   1.40929e-06  0
7  0.183546  1  0.0100383  15  0.61323   -80.4581  -8.26787e-15   |   0.996147  1.92295e-16   1.38167e-06  0
7  0.183546  1  0.0100383  16  0.667997   -80.4581  1.20945e-14   |   0.996147  -1.54768e-16   1.33604e-06  0
7  0.183546  1  0.0100383  17  0.720574   -80.4581  -9.07391e-15   |   0.996147  1.13954e-16   1.27299e-06  0
7  0.183546  1  0.0100383  18  0.770276   -80.4581  1.39265e-15   |   0.996147  -9.5696e-17   1.19335e-06  0
7  0.183546  1  0.0100383  19  0.816454   -80.4581  3.42993e-15   |   0.996147  -3.93591e-17   1.09815e-06  0
7  0.183546  1  0.0100383  20  0.858507   -80.4581  2.57943e-15   |   0.996147  -5.64131e-17   9.88631e-07  0
7  0.183546  1  0.0100383  21  0.895886   -80.4581  1.1665e-14   |   0.996147  -8.89648e-17   8.66227e-07  0
7  0.183546  1  0.0100383  22  0.928104   -80.4581  4.61768e-15   |   0.996147  -8.2835e-17   7.3253e-07  0
7  0.183546  1  0.0100383  23  0.954741   -80.4581  1.32133e-14   |   0.996147  -2.2068e-16   5.89285e-07  0
7  0.183546  1  0.0100383  24  0.97545   -80.4581  2.32868e-15   |   0.996147  1.18821e-17   4.38362e-07  0
7  0.183546  1  0.0100383  25  0.989962   -80.4581  5.7325e-16   |   0.996147  -1.2658e-17   2.81746e-07  0
7  0.183546  1  0.0100383  26  0.99809   -80.4581  8.17615e-16   |   0.996147  -3.4025e-17   1.21696e-07  0
7  0.183546  2  0.0245497  0  0.00191037   -78.9786  -2.38151e-16   |   0.977165  1.92312e-17   4.62681e-07  0
7  0.183546  2  0.0245497  1  0.0100383   -78.9786  1.80843e-14   |   0.977165  -1.50923e-16   1.07118e-06  0
7  0.183546  2  0.0245497  2  0.0245497   -78.9786  2.97796e-15   |   0.977165  4.31715e-18   1.66663e-06  0
7  0.183546  2  0.0245497  3  0.0452588   -78.9786  1.65532e-14   |   0.977165  -1.18743e-16   2.24043e-06  0
7  0.183546  2  0.0245497  4  0.071896   -78.9786  -7.21411e-15   |   0.977165  2.43023e-16   2.78504e-06  0
7  0.183546  2  0.0245497  5  0.104114   -78.9786  2.33493e-15   |   0.977165  -1.85647e-17   3.29334e-06  0
7  0.183546  2  0.0245497  6  0.141493   -78.9786  6.06972e-15   |   0.977165  -7.30332e-17   3.75872e-06  0
7  0.183546  2  0.0245497  7  0.183546   -78.9786  -7.83794e-15   |   0.977165  1.21091e-16   4.17509e-06  0
7  0.183546  2  0.0245497  8  0.229724   -78.9786  2.17922e-14   |   0.977165  -2.67278e-16   4.53704e-06  0
7  0.183546  2  0.0245497  9  0.279426   -78.9786  6.55315e-15   |   0.977165  -6.49481e-17   4.83984e-06  0
7  0.183546  2  0.0245497  10  0.332003   -78.9786  4.50226e-15   |   0.977165  -5.33498e-17   5.07954e-06  0
7  0.183546  2  0.0245497  11  0.38677   -78.9786  -6.74386e-16   |   0.977165  -1.60495e-17   5.25303e-06  0
7  0.183546  2  0.0245497  12  0.443014   -78.9786  1.50728e-14   |   0.977165  -1.17464e-16   5.35803e-06  0
7  0.183546  2  0.0245497  13  0.5   -78.9786  1.15383e-15   |   0.977165  -9.38955e-17   5.39319e-06  0
7  0.183546  2  0.0245497  14  0.556986   -78.9786  2.04526e-15   |   0.977165  5.07407e-18   5.35803e-06  0
7  0.183546  2  0.0245497  15  0.61323   -78.9786  -5.84352e-15   |   0.977165  -1.0475e-16   5.25303e-06  0
7  0.183546  2  0.0245497  16  0.667997   -78.9786  7.54721e-15   |   0.977165  -1.56817e-16   5.07954e-06  0
7  0.183546  2  0.0245497  17  0.720574   -78.9786  -4.59615e-15   |   0.977165  1.6792e-16   4.83984e-06  0
7  0.183546  2  0.0245497  18  0.770276   -78.9786  2.77835e-15   |   0.977165  -2.22254e-17   4.53704e-06  0
7  0.183546  2  0.0245497  19  0.816454   -78.9786  9.63956e-15   |   0.977165  -9.98705e-17   4.17509e-06  0
7  0.183546  2  0.0245497  20  0.858507   -78.9786  -3.48619e-15   |   0.977165  9.22611e-17   3.75872e-06  0
7  0.183546  2  0.0245497  21  0.895886   -78.9786  -7.54465e-15   |   0.977165  1.09496e-16   3.29334e-06  0
7  0.183546  2  0.0245497  22  0.928104   -78.9786  2.82451e-15   |   0.977165  -5.01111e-17   2.78504e-06  0
7  0.183546  2  0.0245497  23  0.954741   -78.9786  5.20385e-15   |   0.977165  4.1306e-17   2.24043e-06  0
7  0.183546  2  0.0245497  24  0.97545   -78.9786  1.00497e-14   |   0.977165  -7.86096e-17   1.66663e-06  0
7  0.183546  2  0.0245497  25  0.989962   -78.9786  -3.50837e-15   |   0.977165  -4.0328e-17   1.07118e-06  0
7  0.183546  2  0.0245497  26  0.99809   -78.9786  9.99696e-15   |   0.977165  -7.71326e-17   4.62681e-07  0
7  0.183546  3  0.0452588  0  0.00191037   -74.8622  2.31596e-15   |   0.924411  4.89937e-17   1.14392e-06  0
7  0.183546  3  0.0452588  1  0.0100383   -74.8622  -2.51936e-15   |   0.924411  -3.26408e-17   2.64837e-06  0
7  0.183546  3  0.0452588  2  0.0245497   -74.8622  -2.16852e-15   |   0.924411  8.68857e-17   4.12054e-06  0
7  0.183546  3  0.0452588  3  0.0452588   -74.8622  -2.73859e-15   |   0.924411  5.20298e-17   5.53919e-06  0
7  0.183546  3  0.0452588  4  0.071896   -74.8622  7.8502e-15   |   0.924411  4.44853e-17   6.88568e-06  0
7  0.183546  3  0.0452588  5  0.104114   -74.8622  -1.1699e-14   |   0.924411  1.87714e-16   8.1424e-06  0
7  0.183546  3  0.0452588  6  0.141493   -74.8622  7.90996e-15   |   0.924411  -2.11872e-17   9.29299e-06  0
7  0.183546  3  0.0452588  7  0.183546   -74.8622  -4.26956e-15   |   0.924411  1.86293e-16   1.03224e-05  0
7  0.183546  3  0.0452588  8  0.229724   -74.8622  -1.81847e-15   |   0.924411  1.37052e-16   1.12173e-05  0
7  0.183546  3  0.0452588  9  0.279426   -74.8622  6.63488e-15   |   0.924411  -1.09506e-16   1.19659e-05  0
7  0.183546  3  0.0452588  10  0.332003   -74.8622  2.44877e-15   |   0.924411  -6.463e-18   1.25586e-05  0
7  0.183546  3  0.0452588  11  0.38677   -74.8622  5.36247e-16   |   0.924411  7.30867e-17   1.29875e-05  0
7  0.183546  3  0.0452588  12  0.443014   -74.8622  -5.05076e-16   |   0.924411  1.03929e-16   1.32471e-05  0
7  0.183546  3  0.0452588  13  0.5   -74.8622  1.10441e-14   |   0.924411  -1.14979e-16   1.3334e-05  0
7  0.183546  3  0.0452588  14  0.556986   -74.8622  1.05547e-14   |   0.924411  -1.2797e-16   1.32471e-05  0
7  0.183546  3  0.0452588  15  0.61323   -74.8622  2.0513e-14   |   0.924411  -3.06862e-16   1.29875e-05  0
7  0.183546  3  0.0452588  16  0.667997   -74.8622  1.18395e-14   |   0.924411  -1.24686e-16   1.25586e-05  0
7  0.183546  3  0.0452588  17  0.720574   -74.8622  9.22357e-15   |   0.924411  -8.7459e-17   1.19659e-05  0
7  0.183546  3  0.0452588  18  0.770276   -74.8622  9.66501e-15   |   0.924411  -3.67583e-17   1.12173e-05  0
7  0.183546  3  0.0452588  19  0.816454   -74.8622  1.40855e-14   |   0.924411  -1.66605e-16   1.03224e-05  0
7  0.183546  3  0.0452588  20  0.858507   -74.8622  1.94977e-14   |   0.924411  -1.94568e-16   9.29299e-06  0
7  0.183546  3  0.0452588  21  0.895886   -74.8622  -9.62369e-15   |   0.924411  1.69758e-16   8.1424e-06  0
7  0.183546  3  0.0452588  22  0.928104   -74.8622  5.11185e-15   |   0.924411  4.14492e-17   6.88568e-06  0
7  0.183546  3  0.0452588  23  0.954741   -74.8622  7.23351e-15   |   0.924411  -3.09599e-17   5.53919e-06  0
7  0.183546  3  0.0452588  24  0.97545   -74.8622  6.97294e-15   |   0.924411  -1.01818e-16   4.12054e-06  0
7  0.183546  3  0.0452588  25  0.989962   -74.8622  2.08889e-14   |   0.924411  -1.97109e-16   2.64837e-06  0
7  0.183546  3  0.0452588  26  0.99809   -74.8622  1.55221e-14   |   0.924411  -4.32474e-17   1.14392e-06  0
7  0.183546  4  0.071896  0  0.00191037   -66.6692  1.64968e-14   |   0.819691  -1.65694e-16   2.24732e-06  0
7  0.183546  4  0.071896  1  0.0100383   -66.6692  1.62232e-14   |   0.819691  -2.28811e-16   5.20289e-06  0
7  0.183546  4  0.071896  2  0.0245497   -66.6692  -5.12793e-15   |   0.819691  1.06209e-16   8.09508e-06  0
7  0.183546  4  0.071896  3  0.0452588   -66.6692  7.73046e-15   |   0.819691  -1.58332e-16   1.08821e-05  0
7  0.183546  4  0.071896  4  0.071896   -66.6692  1.30816e-14   |   0.819691  -1.88222e-16   1.35274e-05  0
7  0.183546  4  0.071896  5  0.104114   -66.6692  7.77021e-15   |   0.819691  -1.50774e-16   1.59963e-05  0
7  0.183546  4  0.071896  6  0.141493   -66.6692  7.38324e-15   |   0.819691  -1.47191e-16   1.82567e-05  0
7  0.183546  4  0.071896  7  0.183546   -66.6692  1.41992e-14   |   0.819691  -2.51879e-16   2.02791e-05  0
7  0.183546  4  0.071896  8  0.229724   -66.6692  2.68168e-14   |   0.819691  -3.06064e-16   2.20371e-05  0
7  0.183546  4  0.071896  9  0.279426   -66.6692  5.76733e-15   |   0.819691  -1.09498e-16   2.35079e-05  0
7  0.183546  4  0.071896  10  0.332003   -66.6692  -6.54487e-16   |   0.819691  6.05158e-17   2.46722e-05  0
7  0.183546  4  0.071896  11  0.38677   -66.6692  1.22309e-14   |   0.819691  -1.29866e-16   2.55148e-05  0
7  0.183546  4  0.071896  12  0.443014   -66.6692  1.62512e-14   |   0.819691  -1.97793e-16   2.60248e-05  0
7  0.183546  4  0.071896  13  0.5   -66.6692  1.47331e-14   |   0.819691  -2.25916e-16   2.61956e-05  0
7  0.183546  4  0.071896  14  0.556986   -66.6692  1.52389e-14   |   0.819691  -1.46848e-16   2.60248e-05  0
7  0.183546  4  0.071896  15  0.61323   -66.6692  1.6829e-14   |   0.819691  -2.29695e-16   2.55148e-05  0
7  0.183546  4  0.071896  16  0.667997   -66.6692  1.90874e-14   |   0.819691  -2.45597e-16   2.46722e-05  0
7  0.183546  4  0.071896  17  0.720574   -66.6692  1.8784e-14   |   0.819691  -2.37155e-16   2.35079e-05  0
7  0.183546  4  0.071896  18  0.770276   -66.6692  1.93487e-14   |   0.819691  -2.38775e-16   2.20371e-05  0
7  0.183546  4  0.071896  19  0.816454   -66.6692  1.67199e-14   |   0.819691  -1.42676e-16   2.02791e-05  0
7  0.183546  4  0.071896  20  0.858507   -66.6692  1.88167e-14   |   0.819691  -2.51045e-16   1.82567e-05  0
7  0.183546  4  0.071896  21  0.895886   -66.6692  2.36244e-14   |   0.819691  -2.5664e-16   1.59963e-05  0
7  0.183546  4  0.071896  22  0.928104   -66.6692  1.23736e-14   |   0.819691  -1.23682e-16   1.35274e-05  0
7  0.183546  4  0.071896  23  0.954741   -66.6692  1.38444e-14   |   0.819691  -1.50431e-16   1.08821e-05  0
7  0.183546  4  0.071896  24  0.97545   -66.6692  1.79198e-14   |   0.819691  -2.17719e-16   8.09508e-06  0
7  0.183546  4  0.071896  25  0.989962   -66.6692  1.27869e-14   |   0.819691  -2.16149e-16   5.20289e-06  0
7  0.183546  4  0.071896  26  0.99809   -66.6692  1.85302e-14   |   0.819691  -2.70873e-16   2.24732e-06  0
7  0.183546  5  0.104114  0  0.00191037   -53.9386  2.46074e-14   |   0.657825  -3.19734e-16   3.81244e-06  0
7  0.183546  5  0.104114  1  0.0100383   -53.9386  1.16645e-14   |   0.657825  -2.00142e-16   8.82639e-06  0
7  0.183546  5  0.104114  2  0.0245497   -53.9386  1.9719e-14   |   0.657825  -3.229e-16   1.37328e-05  0
7  0.183546  5  0.104114  3  0.0452588   -53.9386  1.64275e-14   |   0.657825  -3.76541e-16   1.84609e-05  0
7  0.183546  5  0.104114  4  0.071896   -53.9386  -2.061e-15   |   0.657825  1.05347e-16   2.29484e-05  0
7  0.183546  5  0.104114  5  0.104114   -53.9386  1.82785e-14   |   0.657825  -3.04609e-16   2.71368e-05  0
7  0.183546  5  0.104114  6  0.141493   -53.9386  4.24179e-15   |   0.657825  3.95711e-17   3.09714e-05  0
7  0.183546  5  0.104114  7  0.183546   -53.9386  -2.92842e-15   |   0.657825  4.60783e-17   3.44023e-05  0
7  0.183546  5  0.104114  8  0.229724   -53.9386  -2.56103e-16   |   0.657825  3.04258e-17   3.73847e-05  0
7  0.183546  5  0.104114  9  0.279426   -53.9386  -5.88681e-15   |   0.657825  1.21175e-16   3.98797e-05  0
7  0.183546  5  0.104114  10  0.332003   -53.9386  4.47051e-15   |   0.657825  -6.50724e-17   4.18548e-05  0
7  0.183546  5  0.104114  11  0.38677   -53.9386  -7.67853e-15   |   0.657825  1.38411e-16   4.32843e-05  0
7  0.183546  5  0.104114  12  0.443014   -53.9386  1.34725e-14   |   0.657825  -1.82027e-16   4.41496e-05  0
7  0.183546  5  0.104114  13  0.5   -53.9386  1.50676e-14   |   0.657825  -1.83786e-16   4.44392e-05  0
7  0.183546  5  0.104114  14  0.556986   -53.9386  6.74375e-15   |   0.657825  -1.00247e-16   4.41496e-05  0
7  0.183546  5  0.104114  15  0.61323   -53.9386  1.09568e-14   |   0.657825  -1.02357e-16   4.32843e-05  0
7  0.183546  5  0.104114  16  0.667997   -53.9386  1.9601e-14   |   0.657825  -2.09815e-16   4.18548e-05  0
7  0.183546  5  0.104114  17  0.720574   -53.9386  2.25463e-14   |   0.657825  -2.34964e-16   3.98797e-05  0
7  0.183546  5  0.104114  18  0.770276   -53.9386  2.205e-14   |   0.657825  -2.78404e-16   3.73847e-05  0
7  0.183546  5  0.104114  19  0.816454   -53.9386  2.54751e-14   |   0.657825  -2.39713e-16   3.44023e-05  0
7  0.183546  5  0.104114  20  0.858507   -53.9386  1.54685e-14   |   0.657825  -1.81148e-16   3.09714e-05  0
7  0.183546  5  0.104114  21  0.895886   -53.9386  1.17905e-14   |   0.657825  -1.02005e-16   2.71368e-05  0
7  0.183546  5  0.104114  22  0.928104   -53.9386  1.43736e-14   |   0.657825  -1.37356e-16   2.29484e-05  0
7  0.183546  5  0.104114  23  0.954741   -53.9386  1.71715e-14   |   0.657825  -2.66269e-16   1.84609e-05  0
7  0.183546  5  0.104114  24  0.97545   -53.9386  1.36396e-14   |   0.657825  -1.86424e-16   1.37328e-05  0
7  0.183546  5  0.104114  25  0.989962   -53.9386  1.65883e-14   |   0.657825  -2.05418e-16   8.82639e-06  0
7  0.183546  5  0.104114  26  0.99809   -53.9386  2.0938e-14   |   0.657825  -2.88781e-16   3.81244e-06  0
7  0.183546  6  0.141493  0  0.00191037   -38.1385  1.20125e-14   |   0.458757  -1.40995e-16   5.82378e-06  0
7  0.183546  6  0.141493  1  0.0100383   -38.1385  1.34716e-14   |   0.458757  -1.66844e-16   1.3483e-05  0
7  0.183546  6  0.141493  2  0.0245497   -38.1385  6.98438e-15   |   0.458757  -1.02809e-16   2.09779e-05  0
7  0.183546  6  0.141493  3  0.0452588   -38.1385  3.71746e-15   |   0.458757  -6.57976e-17   2.82003e-05  0
7  0.183546  6  0.141493  4  0.071896   -38.1385  -1.00934e-15   |   0.458757  7.22598e-17   3.50554e-05  0
7  0.183546  6  0.141493  5  0.104114   -38.1385  7.97104e-15   |   0.458757  -4.22984e-17   4.14534e-05  0
7  0.183546  6  0.141493  6  0.141493   -38.1385  1.42775e-15   |   0.458757  9.39965e-18   4.73111e-05  0
7  0.183546  6  0.141493  7  0.183546   -38.1385  -2.86862e-15   |   0.458757  4.34734e-17   5.2552e-05  0
7  0.183546  6  0.141493  8  0.229724   -38.1385  -8.436e-15   |   0.458757  1.23958e-16   5.71079e-05  0
7  0.183546  6  0.141493  9  0.279426   -38.1385  -2.71116e-15   |   0.458757  4.87607e-17   6.09192e-05  0
7  0.183546  6  0.141493  10  0.332003   -38.1385  2.8126e-15   |   0.458757  -6.93224e-17   6.39364e-05  0
7  0.183546  6  0.141493  11  0.38677   -38.1385  2.74075e-15   |   0.458757  -1.11621e-16   6.61201e-05  0
7  0.183546  6  0.141493  12  0.443014   -38.1385  1.15573e-14   |   0.458757  -1.96218e-16   6.74418e-05  0
7  0.183546  6  0.141493  13  0.5   -38.1385  6.06259e-15   |   0.458757  -2.17367e-17   6.78842e-05  0
7  0.183546  6  0.141493  14  0.556986   -38.1385  1.53311e-14   |   0.458757  -2.25592e-16   6.74418e-05  0
7  0.183546  6  0.141493  15  0.61323   -38.1385  8.77019e-15   |   0.458757  -8.04845e-17   6.61201e-05  0
7  0.183546  6  0.141493  16  0.667997   -38.1385  1.31399e-14   |   0.458757  -1.76831e-16   6.39364e-05  0
7  0.183546  6  0.141493  17  0.720574   -38.1385  1.83479e-14   |   0.458757  -2.22654e-16   6.09192e-05  0
7  0.183546  6  0.141493  18  0.770276   -38.1385  1.65099e-14   |   0.458757  -1.9798e-16   5.71079e-05  0
7  0.183546  6  0.141493  19  0.816454   -38.1385  2.2268e-14   |   0.458757  -2.87864e-16   5.2552e-05  0
7  0.183546  6  0.141493  20  0.858507   -38.1385  2.01517e-14   |   0.458757  -2.63778e-16   4.73111e-05  0
7  0.183546  6  0.141493  21  0.895886   -38.1385  1.16731e-14   |   0.458757  -1.20433e-16   4.14534e-05  0
7  0.183546  6  0.141493  22  0.928104   -38.1385  2.13109e-14   |   0.458757  -3.85386e-16   3.50554e-05  0
7  0.183546  6  0.141493  23  0.954741   -38.1385  4.81116e-15   |   0.458757  -7.63722e-17   2.82003e-05  0
7  0.183546  6  0.141493  24  0.97545   -38.1385  1.27153e-14   |   0.458757  -1.60382e-16   2.09779e-05  0
7  0.183546  6  0.141493  25  0.989962   -38.1385  1.42145e-14   |   0.458757  -2.11492e-16   1.3483e-05  0
7  0.183546  6  0.141493  26  0.99809   -38.1385  9.24262e-15   |   0.458757  -1.27483e-16   5.82378e-06  0
7  0.183546  7  0.183546  0  0.00191037   -22.5717  5.46434e-15   |   0.265524  -9.11764e-17   8.2016e-06  0
7  0.183546  7  0.183546  1  0.0100383   -22.5717  4.57123e-15   |   0.265524  -6.25721e-17   1.8988e-05  0
7  0.183546  7  0.183546  2  0.0245497   -22.5717  4.62762e-15   |   0.265524  -1.05479e-16   2.95431e-05  0
7  0.183546  7  0.183546  3  0.0452588   -22.5717  6.61136e-15   |   0.265524  -8.76009e-17   3.97144e-05  0
7  0.183546  7  0.183546  4  0.071896   -22.5717  3.193e-15   |   0.265524  -2.50288e-17   4.93683e-05  0
7  0.183546  7  0.183546  5  0.104114   -22.5717  4.91894e-15   |   0.265524  -8.22376e-17   5.83787e-05  0
7  0.183546  7  0.183546  6  0.141493   -22.5717  2.82277e-16   |   0.265524  -1.78777e-18   6.6628e-05  0
7  0.183546  7  0.183546  7  0.183546   -22.5717  6.08801e-16   |   0.265524  -1.43022e-17   7.40088e-05  0
7  0.183546  7  0.183546  8  0.229724   -22.5717  2.06098e-15   |   0.265524  -1.78777e-17   8.04247e-05  0
7  0.183546  7  0.183546  9  0.279426   -22.5717  -1.73148e-15   |   0.265524  1.78777e-18   8.57922e-05  0
7  0.183546  7  0.183546  10  0.332003   -22.5717  -1.15081e-15   |   0.265524  -1.78777e-18   9.00413e-05  0
7  0.183546  7  0.183546  11  0.38677   -22.5717  4.3298e-15   |   0.265524  -7.68742e-17   9.31166e-05  0
7  0.183546  7  0.183546  12  0.443014   -22.5717  5.29685e-16   |   0.265524  -2.14533e-17   9.49779e-05  0
7  0.183546  7  0.183546  13  0.5   -22.5717  5.72807e-15   |   0.265524  -7.68742e-17   9.56011e-05  0
7  0.183546  7  0.183546  14  0.556986   -22.5717  1.10761e-14   |   0.265524  -1.43022e-16   9.49779e-05  0
7  0.183546  7  0.183546  15  0.61323   -22.5717  8.63104e-15   |   0.265524  -8.22376e-17   9.31166e-05  0
7  0.183546  7  0.183546  16  0.667997   -22.5717  1.29113e-14   |   0.265524  -1.73414e-16   9.00413e-05  0
7  0.183546  7  0.183546  17  0.720574   -22.5717  1.43502e-14   |   0.265524  -1.87716e-16   8.57922e-05  0
7  0.183546  7  0.183546  18  0.770276   -22.5717  9.21054e-15   |   0.265524  -1.51961e-16   8.04247e-05  0
7  0.183546  7  0.183546  19  0.816454   -22.5717  1.26983e-14   |   0.265524  -1.80565e-16   7.40088e-05  0
7  0.183546  7  0.183546  20  0.858507   -22.5717  1.33168e-14   |   0.265524  -1.75202e-16   6.6628e-05  0
7  0.183546  7  0.183546  21  0.895886   -22.5717  1.28841e-14   |   0.265524  -1.82353e-16   5.83787e-05  0
7  0.183546  7  0.183546  22  0.928104   -22.5717  1.07699e-14   |   0.265524  -9.65397e-17   4.93683e-05  0
7  0.183546  7  0.183546  23  0.954741   -22.5717  1.19606e-14   |   0.265524  -1.51961e-16   3.97144e-05  0
7  0.183546  7  0.183546  24  0.97545   -22.5717  4.71831e-15   |   0.265524  -3.21799e-17   2.95431e-05  0
7  0.183546  7  0.183546  25  0.989962   -22.5717  1.11261e-14   |   0.265524  -1.25144e-16   1.8988e-05  0
7  0.183546  7  0.183546  26  0.99809   -22.5717  8.74157e-15   |   0.265524  -9.83275e-17   8.2016e-06  0
7  0.183546  8  0.229724  0  0.00191037   -10.6622  3.28078e-15   |   0.121098  -3.13908e-17   1.08001e-05  0
7  0.183546  8  0.229724  1  0.0100383   -10.6622  5.93503e-15   |   0.121098  -6.15742e-17   2.5004e-05  0
7  0.183546  8  0.229724  2  0.0245497   -10.6622  1.91738e-15   |   0.121098  -2.29394e-17   3.89033e-05  0
7  0.183546  8  0.229724  3  0.0452588   -10.6622  3.18211e-15   |   0.121098  -3.86348e-17   5.22972e-05  0
7  0.183546  8  0.229724  4  0.071896   -10.6622  2.58647e-15   |   0.121098  -2.41467e-17   6.50097e-05  0
7  0.183546  8  0.229724  5  0.104114   -10.6622  1.18885e-15   |   0.121098  -1.56954e-17   7.68749e-05  0
7  0.183546  8  0.229724  6  0.141493   -10.6622  -1.70391e-16   |   0.121098  -2.41467e-18   8.77379e-05  0
7  0.183546  8  0.229724  7  0.183546   -10.6622  1.50067e-16   |   0.121098  -6.03668e-18   9.74571e-05  0
7  0.183546  8  0.229724  8  0.229724   -10.6622  -1.21726e-16   |   0.121098  7.24402e-18   0.000105906  0
7  0.183546  8  0.229724  9  0.279426   -10.6622  -1.40111e-16   |   0.121098  -2.41467e-18   0.000112974  0
7  0.183546  8  0.229724  10  0.332003   -10.6622  2.13324e-15   |   0.121098  -1.81101e-17   0.000118569  0
7  0.183546  8  0.229724  11  0.38677   -10.6622  1.83273e-15   |   0.121098  -4.10495e-17   0.000122619  0
7  0.183546  8  0.229724  12  0.443014   -10.6622  2.49241e-15   |   0.121098  -4.22568e-17   0.00012507  0
7  0.183546  8  0.229724  13  0.5   -10.6622  4.84119e-15   |   0.121098  -5.79522e-17   0.00012589  0
7  0.183546  8  0.229724  14  0.556986   -10.6622  6.83682e-15   |   0.121098  -7.84769e-17   0.00012507  0
7  0.183546  8  0.229724  15  0.61323   -10.6622  5.65171e-15   |   0.121098  -5.31228e-17   0.000122619  0
7  0.183546  8  0.229724  16  0.667997   -10.6622  6.97055e-15   |   0.121098  -8.69282e-17   0.000118569  0
7  0.183546  8  0.229724  17  0.720574   -10.6622  7.29922e-15   |   0.121098  -9.17576e-17   0.000112974  0
7  0.183546  8  0.229724  18  0.770276   -10.6622  7.80627e-15   |   0.121098  -8.81356e-17   0.000105906  0
7  0.183546  8  0.229724  19  0.816454   -10.6622  6.40825e-15   |   0.121098  -7.48549e-17   9.74571e-05  0
7  0.183546  8  0.229724  20  0.858507   -10.6622  7.95811e-15   |   0.121098  -8.93429e-17   8.77379e-05  0
7  0.183546  8  0.229724  21  0.895886   -10.6622  6.41415e-15   |   0.121098  -7.96842e-17   7.68749e-05  0
7  0.183546  8  0.229724  22  0.928104   -10.6622  5.87024e-15   |   0.121098  -7.60622e-17   6.50097e-05  0
7  0.183546  8  0.229724  23  0.954741   -10.6622  5.41702e-15   |   0.121098  -6.51962e-17   5.22972e-05  0
7  0.183546  8  0.229724  24  0.97545   -10.6622  5.4221e-15   |   0.121098  -7.24402e-17   3.89033e-05  0
7  0.183546  8  0.229724  25  0.989962   -10.6622  3.17126e-15   |   0.121098  -2.89761e-17   2.5004e-05  0
7  0.183546  8  0.229724  26  0.99809   -10.6622  5.96539e-15   |   0.121098  -6.88182e-17   1.08001e-05  0
7  0.183546  9  0.279426  0  0.00191037   -3.81467  2.04345e-15   |   0.0410038  -1.93199e-17   1.34165e-05  0
7  0.183546  9  0.279426  1  0.0100383   -3.81467  1.55643e-15   |   0.0410038  -1.33483e-17   3.10613e-05  0
7  0.183546  9  0.279426  2  0.0245497   -3.81467  1.87776e-15   |   0.0410038  -1.73879e-17   4.83277e-05  0
7  0.183546  9  0.279426  3  0.0452588   -3.81467  1.05515e-15   |   0.0410038  -8.60614e-18   6.49663e-05  0
7  0.183546  9  0.279426  4  0.071896   -3.81467  1.09804e-15   |   0.0410038  -1.15919e-17   8.07585e-05  0
7  0.183546  9  0.279426  5  0.104114   -3.81467  6.89584e-16   |   0.0410038  -4.03962e-18   9.5498e-05  0
7  0.183546  9  0.279426  6  0.141493   -3.81467  6.13534e-16   |   0.0410038  -1.28214e-17   0.000108993  0
7  0.183546  9  0.279426  7  0.183546   -3.81467  -6.32524e-16   |   0.0410038  7.72796e-18   0.000121066  0
7  0.183546  9  0.279426  8  0.229724   -3.81467  2.99348e-16   |   0.0410038  -1.22945e-18   0.000131562  0
7  0.183546  9  0.279426  9  0.279426   -3.81467  -3.54314e-16   |   0.0410038  1.12407e-17   0.000140342  0
7  0.183546  9  0.279426  10  0.332003   -3.81467  5.58909e-16   |   0.0410038  -6.49851e-18   0.000147293  0
7  0.183546  9  0.279426  11  0.38677   -3.81467  4.4274e-16   |   0.0410038  5.26906e-19   0.000152324  0
7  0.183546  9  0.279426  12  0.443014   -3.81467  1.57194e-15   |   0.0410038  -1.03625e-17   0.000155368  0
7  0.183546  9  0.279426  13  0.5   -3.81467  2.05483e-15   |   0.0410038  -2.14275e-17   0.000156388  0
7  0.183546  9  0.279426  14  0.556986   -3.81467  2.2453e-15   |   0.0410038  -2.61697e-17   0.000155368  0
